timestamp,cpu_overflow_cores,memory_overflow_gb,min_overload_plan,min_overload_cost_per_hour,min_cost_plan,min_cost_cost_per_hour,vm_plan,vm_total_count,vm_cost_per_hour,vm_cost_per_step,switching_cost,total_cost_per_hour,total_cost_per_step,vm_cpu_allocated,vm_mem_allocated,sla_violation,cpu_utilization_pct,mem_utilization_pct
2024-01-03 20:14:30,6.620606477027152,0.0,B2s×4,0.1664,B2s×4,0.1664,B2s×4,4,0.1664,0.0013866666666666667,0.0,0.1664,0.0013866666666666667,8.0,16.0,0,82.7575809628394,0.0
2024-01-03 20:15:00,3.9894982312028437,0.0,B2s×2,0.0832,B2s×2,0.0832,B2s×2,2,0.0832,0.0006933333333333333,0.0,0.0832,0.0006933333333333333,4.0,8.0,0,99.73745578007109,0.0
2024-01-03 20:15:30,1.8846116345433968,0.0,B2s×1,0.0416,B2s×1,0.0416,B2s×1,1,0.0416,0.00034666666666666667,0.0,0.0416,0.00034666666666666667,2.0,4.0,0,94.23058172716983,0.0
2024-01-03 20:16:00,0.9756833314404532,0.0,B2s×1,0.0416,B2s×1,0.0416,B2s×1,1,0.0416,0.00034666666666666667,0.0,0.0416,0.00034666666666666667,2.0,4.0,0,48.784166572022656,0.0
2024-01-03 20:16:30,0.06675502833751057,0.0,B2s×1,0.0416,B2s×1,0.0416,B2s×1,1,0.0416,0.00034666666666666667,0.0,0.0416,0.00034666666666666667,2.0,4.0,0,3.3377514168755287,0.0
2024-01-03 20:17:00,0.40270540852025727,0.0,B2s×1,0.0416,B2s×1,0.0416,B2s×1,1,0.0416,0.00034666666666666667,0.0,0.0416,0.00034666666666666667,2.0,4.0,0,20.135270426012863,0.0
2024-01-03 20:17:30,0.0,0.0,Host only,0.0,Host only,0.0,Host only,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
2024-01-03 20:18:00,0.0,0.0,Host only,0.0,Host only,0.0,Host only,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
2024-01-03 20:18:30,0.0,0.0,Host only,0.0,Host only,0.0,Host only,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
2024-01-03 20:19:00,0.0,0.0,Host only,0.0,Host only,0.0,Host only,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
2024-01-03 20:19:30,0.0,0.0,Host only,0.0,Host only,0.0,Host only,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
2024-01-03 20:20:00,0.0,0.0,Host only,0.0,Host only,0.0,Host only,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
2024-01-03 20:20:30,0.0,0.0,Host only,0.0,Host only,0.0,Host only,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
2024-01-03 20:21:00,0.0,0.0,Host only,0.0,Host only,0.0,Host only,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
2024-01-03 20:21:30,0.0,0.0,Host only,0.0,Host only,0.0,Host only,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
2024-01-03 20:22:00,0.0,0.0,Host only,0.0,Host only,0.0,Host only,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
2024-01-03 20:22:30,0.0,0.0,Host only,0.0,Host only,0.0,Host only,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
2024-01-03 20:23:00,0.0,0.0,Host only,0.0,Host only,0.0,Host only,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
2024-01-03 20:23:30,0.0,0.0,Host only,0.0,Host only,0.0,Host only,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
2024-01-03 20:24:00,0.0,0.0,Host only,0.0,Host only,0.0,Host only,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
2024-01-03 20:24:30,0.0,0.0,Host only,0.0,Host only,0.0,Host only,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
2024-01-03 20:25:00,0.10327529792723322,0.0,B2s×1,0.0416,B2s×1,0.0416,B2s×1,1,0.0416,0.00034666666666666667,0.0,0.0416,0.00034666666666666667,2.0,4.0,0,5.163764896361661,0.0
2024-01-03 20:25:30,0.0,0.0,Host only,0.0,Host only,0.0,Host only,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
2024-01-03 20:26:00,0.0,0.0,Host only,0.0,Host only,0.0,Host only,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
2024-01-03 20:26:30,0.0,0.0,Host only,0.0,Host only,0.0,Host only,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
2024-01-03 20:27:00,0.0,0.0,Host only,0.0,Host only,0.0,Host only,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
2024-01-03 20:27:30,0.0,0.0,Host only,0.0,Host only,0.0,Host only,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
2024-01-03 20:28:00,0.0,0.0,Host only,0.0,Host only,0.0,Host only,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
2024-01-03 20:28:30,0.0,0.0,Host only,0.0,Host only,0.0,Host only,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
2024-01-03 20:29:00,0.0,0.0,Host only,0.0,Host only,0.0,Host only,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
2024-01-03 20:29:30,0.0,0.0,Host only,0.0,Host only,0.0,Host only,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
2024-01-03 20:30:00,0.0,0.0,Host only,0.0,Host only,0.0,Host only,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
2024-01-03 20:30:30,0.7364916727291531,0.0,B2s×1,0.0416,B2s×1,0.0416,B2s×1,1,0.0416,0.00034666666666666667,0.0,0.0416,0.00034666666666666667,2.0,4.0,0,36.82458363645765,0.0
2024-01-03 20:31:00,0.0,0.0,Host only,0.0,Host only,0.0,Host only,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
2024-01-03 20:31:30,0.0,0.0,Host only,0.0,Host only,0.0,Host only,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
2024-01-03 20:32:00,0.0,0.0,Host only,0.0,Host only,0.0,Host only,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
2024-01-03 20:32:30,0.0,0.0,Host only,0.0,Host only,0.0,Host only,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
2024-01-03 20:33:00,0.30120367611668697,0.0,B2s×1,0.0416,B2s×1,0.0416,B2s×1,1,0.0416,0.00034666666666666667,0.0,0.0416,0.00034666666666666667,2.0,4.0,0,15.060183805834349,0.0
2024-01-03 20:33:30,1.4329479924282829,0.0,B2s×1,0.0416,B2s×1,0.0416,B2s×1,1,0.0416,0.00034666666666666667,0.0,0.0416,0.00034666666666666667,2.0,4.0,0,71.64739962141414,0.0
2024-01-03 20:34:00,0.21027002356429125,0.0,B2s×1,0.0416,B2s×1,0.0416,B2s×1,1,0.0416,0.00034666666666666667,0.0,0.0416,0.00034666666666666667,2.0,4.0,0,10.513501178214563,0.0
2024-01-03 20:34:30,0.162431691822031,0.0,B2s×1,0.0416,B2s×1,0.0416,B2s×1,1,0.0416,0.00034666666666666667,0.0,0.0416,0.00034666666666666667,2.0,4.0,0,8.121584591101549,0.0
2024-01-03 20:35:00,0.0,0.0,Host only,0.0,Host only,0.0,Host only,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
2024-01-03 20:35:30,2.6002179150802975,0.0,B2s×2,0.0832,B2s×2,0.0832,B2s×2,2,0.0832,0.0006933333333333333,0.0,0.0832,0.0006933333333333333,4.0,8.0,0,65.00544787700744,0.0
2024-01-03 20:36:00,0.40162335053333154,0.0,B2s×1,0.0416,B2s×1,0.0416,B2s×1,1,0.0416,0.00034666666666666667,0.0,0.0416,0.00034666666666666667,2.0,4.0,0,20.081167526666576,0.0
2024-01-03 20:36:30,2.5088663559170614,0.0,B2s×2,0.0832,B2s×2,0.0832,B2s×2,2,0.0832,0.0006933333333333333,0.0,0.0832,0.0006933333333333333,4.0,8.0,0,62.72165889792654,0.0
2024-01-03 20:37:00,0.5549580071266496,0.0,B2s×1,0.0416,B2s×1,0.0416,B2s×1,1,0.0416,0.00034666666666666667,0.0,0.0416,0.00034666666666666667,2.0,4.0,0,27.74790035633248,0.0
2024-01-03 20:37:30,0.011923738763074399,0.0,B2s×1,0.0416,B2s×1,0.0416,B2s×1,1,0.0416,0.00034666666666666667,0.0,0.0416,0.00034666666666666667,2.0,4.0,0,0.5961869381537199,0.0
2024-01-03 20:38:00,1.6714770635774558,0.0,B2s×1,0.0416,B2s×1,0.0416,B2s×1,1,0.0416,0.00034666666666666667,0.0,0.0416,0.00034666666666666667,2.0,4.0,0,83.5738531788728,0.0
2024-01-03 20:38:30,0.0,0.0,Host only,0.0,Host only,0.0,Host only,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
2024-01-03 20:39:00,0.0,0.0,Host only,0.0,Host only,0.0,Host only,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
2024-01-03 20:39:30,1.3212960867827646,0.0,B2s×1,0.0416,B2s×1,0.0416,B2s×1,1,0.0416,0.00034666666666666667,0.0,0.0416,0.00034666666666666667,2.0,4.0,0,66.06480433913823,0.0
2024-01-03 20:40:00,1.011715802948483,0.0,B2s×1,0.0416,B2s×1,0.0416,B2s×1,1,0.0416,0.00034666666666666667,0.0,0.0416,0.00034666666666666667,2.0,4.0,0,50.58579014742415,0.0
2024-01-03 20:40:30,0.0,0.0,Host only,0.0,Host only,0.0,Host only,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
2024-01-03 20:41:00,1.6664019769573482,0.0,B2s×1,0.0416,B2s×1,0.0416,B2s×1,1,0.0416,0.00034666666666666667,0.0,0.0416,0.00034666666666666667,2.0,4.0,0,83.32009884786741,0.0
2024-01-03 20:41:30,0.0,0.0,Host only,0.0,Host only,0.0,Host only,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
2024-01-03 20:42:00,0.0,0.0,Host only,0.0,Host only,0.0,Host only,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
2024-01-03 20:42:30,1.4887739452506394,0.0,B2s×1,0.0416,B2s×1,0.0416,B2s×1,1,0.0416,0.00034666666666666667,0.0,0.0416,0.00034666666666666667,2.0,4.0,0,74.43869726253197,0.0
2024-01-03 20:43:00,0.0,0.0,Host only,0.0,Host only,0.0,Host only,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
2024-01-03 20:43:30,0.0,0.0,Host only,0.0,Host only,0.0,Host only,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
2024-01-03 20:44:00,2.158685379120999,0.0,B2s×2,0.0832,B2s×2,0.0832,B2s×2,2,0.0832,0.0006933333333333333,0.0,0.0832,0.0006933333333333333,4.0,8.0,0,53.96713447802497,0.0
2024-01-03 20:44:30,0.7630365585564372,0.0,B2s×1,0.0416,B2s×1,0.0416,B2s×1,1,0.0416,0.00034666666666666667,0.0,0.0416,0.00034666666666666667,2.0,4.0,0,38.151827927821856,0.0
2024-01-03 20:45:00,0.0,0.0,Host only,0.0,Host only,0.0,Host only,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
2024-01-03 20:45:30,0.29105350287566,0.0,B2s×1,0.0416,B2s×1,0.0416,B2s×1,1,0.0416,0.00034666666666666667,0.0,0.0416,0.00034666666666666667,2.0,4.0,0,14.552675143783,0.0
2024-01-03 20:46:00,0.0,0.0,Host only,0.0,Host only,0.0,Host only,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
2024-01-03 20:46:30,2.194210985460841,0.0,B2s×2,0.0832,B2s×2,0.0832,B2s×2,2,0.0832,0.0006933333333333333,0.0,0.0832,0.0006933333333333333,4.0,8.0,0,54.855274636521024,0.0
2024-01-03 20:47:00,0.0,0.0,Host only,0.0,Host only,0.0,Host only,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
2024-01-03 20:47:30,2.9960746714583966,0.0,B2s×2,0.0832,B2s×2,0.0832,B2s×2,2,0.0832,0.0006933333333333333,0.0,0.0832,0.0006933333333333333,4.0,8.0,0,74.90186678645992,0.0
2024-01-03 20:48:00,1.001565629708381,0.0,B2s×1,0.0416,B2s×1,0.0416,B2s×1,1,0.0416,0.00034666666666666667,0.0,0.0416,0.00034666666666666667,2.0,4.0,0,50.078281485419055,0.0
2024-01-03 20:48:30,0.0,0.0,Host only,0.0,Host only,0.0,Host only,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
2024-01-03 20:49:00,3.7776380109728764,0.0,B2s×2,0.0832,B2s×2,0.0832,B2s×2,2,0.0832,0.0006933333333333333,0.0,0.0832,0.0006933333333333333,4.0,8.0,0,94.4409502743219,0.0
2024-01-03 20:49:30,0.0,0.0,Host only,0.0,Host only,0.0,Host only,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
2024-01-03 20:50:00,0.0,0.0,Host only,0.0,Host only,0.0,Host only,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
2024-01-03 20:50:30,0.0,0.0,Host only,0.0,Host only,0.0,Host only,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
2024-01-03 20:51:00,8.390891748761696,0.0,B2s×5,0.208,B2s×5,0.208,B2s×5,5,0.208,0.0017333333333333333,0.0,0.208,0.0017333333333333333,10.0,20.0,0,83.90891748761696,0.0
2024-01-03 20:51:30,2.362994951965998,0.0,B2s×2,0.0832,B2s×2,0.0832,B2s×2,2,0.0832,0.0006933333333333333,0.0,0.0832,0.0006933333333333333,4.0,8.0,0,59.074873799149955,0.0
2024-01-03 20:52:00,5.376809851728388,0.0,B2s×3,0.1248,B2s×3,0.1248,B2s×3,3,0.1248,0.00104,0.0,0.1248,0.00104,6.0,12.0,0,89.61349752880646,0.0
2024-01-03 20:52:30,3.2240849233266813,0.0,B2s×2,0.0832,B2s×2,0.0832,B2s×2,2,0.0832,0.0006933333333333333,0.0,0.0832,0.0006933333333333333,4.0,8.0,0,80.60212308316703,0.0
2024-01-03 20:53:00,1.4540666488630551,0.0,B2s×1,0.0416,B2s×1,0.0416,B2s×1,1,0.0416,0.00034666666666666667,0.0,0.0416,0.00034666666666666667,2.0,4.0,0,72.70333244315276,0.0
2024-01-03 20:53:30,0.3537850187910716,0.0,B2s×1,0.0416,B2s×1,0.0416,B2s×1,1,0.0416,0.00034666666666666667,0.0,0.0416,0.00034666666666666667,2.0,4.0,0,17.68925093955358,0.0
2024-01-03 20:54:00,2.6611189545222,0.0,B2s×2,0.0832,B2s×2,0.0832,B2s×2,2,0.0832,0.0006933333333333333,0.0,0.0832,0.0006933333333333333,4.0,8.0,0,66.527973863055,0.0
2024-01-03 20:54:30,0.6886533409868929,0.0,B2s×1,0.0416,B2s×1,0.0416,B2s×1,1,0.0416,0.00034666666666666667,0.0,0.0416,0.00034666666666666667,2.0,4.0,0,34.432667049344644,0.0
2024-01-03 20:55:00,1.0235216631827135,0.0,B2s×1,0.0416,B2s×1,0.0416,B2s×1,1,0.0416,0.00034666666666666667,0.0,0.0416,0.00034666666666666667,2.0,4.0,0,51.17608315913568,0.0
2024-01-03 20:55:30,0.44946168227559213,0.0,B2s×1,0.0416,B2s×1,0.0416,B2s×1,1,0.0416,0.00034666666666666667,0.0,0.0416,0.00034666666666666667,2.0,4.0,0,22.473084113779606,0.0
2024-01-03 20:56:00,0.49405696768575713,0.0,B2s×1,0.0416,B2s×1,0.0416,B2s×1,1,0.0416,0.00034666666666666667,0.0,0.0416,0.00034666666666666667,2.0,4.0,0,24.702848384287858,0.0
2024-01-03 20:56:30,0.40162335053333154,0.0,B2s×1,0.0416,B2s×1,0.0416,B2s×1,1,0.0416,0.00034666666666666667,0.0,0.0416,0.00034666666666666667,2.0,4.0,0,20.081167526666576,0.0
2024-01-03 20:57:00,0.4636064479633708,0.0,B2s×1,0.0416,B2s×1,0.0416,B2s×1,1,0.0416,0.00034666666666666667,0.0,0.0416,0.00034666666666666667,2.0,4.0,0,23.180322398168542,0.0
2024-01-03 20:57:30,0.006848652142748546,0.0,B2s×1,0.0416,B2s×1,0.0416,B2s×1,1,0.0416,0.00034666666666666667,0.0,0.0416,0.00034666666666666667,2.0,4.0,0,0.3424326071374273,0.0
2024-01-03 20:58:00,0.0,0.0,Host only,0.0,Host only,0.0,Host only,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
2024-01-03 20:58:30,0.0,0.0,Host only,0.0,Host only,0.0,Host only,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
2024-01-03 20:59:00,0.0,0.0,Host only,0.0,Host only,0.0,Host only,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
2024-01-03 20:59:30,2.5596172221191917,0.0,B2s×2,0.0832,B2s×2,0.0832,B2s×2,2,0.0832,0.0006933333333333333,0.0,0.0832,0.0006933333333333333,4.0,8.0,0,63.990430552979795,0.0
2024-01-03 21:00:00,0.0,0.0,Host only,0.0,Host only,0.0,Host only,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
2024-01-03 21:00:30,1.5141493783508528,0.0,B2s×1,0.0416,B2s×1,0.0416,B2s×1,1,0.0416,0.00034666666666666667,0.0,0.0416,0.00034666666666666667,2.0,4.0,0,75.70746891754264,0.0
2024-01-03 21:01:00,0.0,0.0,Host only,0.0,Host only,0.0,Host only,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
2024-01-03 21:01:30,2.2145113319424157,0.0,B2s×2,0.0832,B2s×2,0.0832,B2s×2,2,0.0832,0.0006933333333333333,0.0,0.0832,0.0006933333333333333,4.0,8.0,0,55.362783298560394,0.0
2024-01-03 21:02:00,1.7273030163998844,0.0,B2s×1,0.0416,B2s×1,0.0416,B2s×1,1,0.0416,0.00034666666666666667,0.0,0.0416,0.00034666666666666667,2.0,4.0,0,86.36515081999421,0.0
2024-01-03 21:02:30,0.44946168227559213,0.0,B2s×1,0.0416,B2s×1,0.0416,B2s×1,1,0.0416,0.00034666666666666667,0.0,0.0416,0.00034666666666666667,2.0,4.0,0,22.473084113779606,0.0
2024-01-03 21:03:00,2.980849411598604,0.0,B2s×2,0.0832,B2s×2,0.0832,B2s×2,2,0.0832,0.0006933333333333333,0.0,0.0832,0.0006933333333333333,4.0,8.0,0,74.5212352899651,0.0
2024-01-03 21:03:30,1.7374531896423526,0.0,B2s×1,0.0416,B2s×1,0.0416,B2s×1,1,0.0416,0.00034666666666666667,0.0,0.0416,0.00034666666666666667,2.0,4.0,0,86.87265948211763,0.0
2024-01-03 21:04:00,0.0,0.0,Host only,0.0,Host only,0.0,Host only,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
2024-01-03 21:04:30,1.2400947008587075,0.0,B2s×1,0.0416,B2s×1,0.0416,B2s×1,1,0.0416,0.00034666666666666667,0.0,0.0416,0.00034666666666666667,2.0,4.0,0,62.00473504293538,0.0
2024-01-03 21:05:00,1.6562518037171856,0.0,B2s×1,0.0416,B2s×1,0.0416,B2s×1,1,0.0416,0.00034666666666666667,0.0,0.0416,0.00034666666666666667,2.0,4.0,0,82.81259018585928,0.0
2024-01-03 21:05:30,0.0,0.0,Host only,0.0,Host only,0.0,Host only,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
2024-01-03 21:06:00,0.0,0.0,Host only,0.0,Host only,0.0,Host only,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
2024-01-03 21:06:30,0.0,0.0,Host only,0.0,Host only,0.0,Host only,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
2024-01-03 21:07:00,0.0,0.0,Host only,0.0,Host only,0.0,Host only,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
2024-01-03 21:07:30,1.6004258508944986,0.0,B2s×1,0.0416,B2s×1,0.0416,B2s×1,1,0.0416,0.00034666666666666667,0.0,0.0416,0.00034666666666666667,2.0,4.0,0,80.02129254472493,0.0
2024-01-03 21:08:00,1.6258012839961993,0.0,B2s×1,0.0416,B2s×1,0.0416,B2s×1,1,0.0416,0.00034666666666666667,0.0,0.0416,0.00034666666666666667,2.0,4.0,0,81.29006419980996,0.0
2024-01-03 21:08:30,1.7273030163992356,0.0,B2s×1,0.0416,B2s×1,0.0416,B2s×1,1,0.0416,0.00034666666666666667,0.0,0.0416,0.00034666666666666667,2.0,4.0,0,86.36515081996178,0.0
2024-01-03 21:09:00,1.6461016304763338,0.0,B2s×1,0.0416,B2s×1,0.0416,B2s×1,1,0.0416,0.00034666666666666667,0.0,0.0416,0.00034666666666666667,2.0,4.0,0,82.3050815238167,0.0
2024-01-03 21:09:30,0.0,0.0,Host only,0.0,Host only,0.0,Host only,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
2024-01-03 21:10:00,0.0,0.0,Host only,0.0,Host only,0.0,Host only,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
2024-01-03 21:10:30,0.11459336007977083,0.0,B2s×1,0.0416,B2s×1,0.0416,B2s×1,1,0.0416,0.00034666666666666667,0.0,0.0416,0.00034666666666666667,2.0,4.0,0,5.729668003988541,0.0
2024-01-03 21:11:00,1.4177227325669894,0.0,B2s×1,0.0416,B2s×1,0.0416,B2s×1,1,0.0416,0.00034666666666666667,0.0,0.0416,0.00034666666666666667,2.0,4.0,0,70.88613662834948,0.0
2024-01-03 21:11:30,1.65117671709653,0.0,B2s×1,0.0416,B2s×1,0.0416,B2s×1,1,0.0416,0.00034666666666666667,0.0,0.0416,0.00034666666666666667,2.0,4.0,0,82.5588358548265,0.0
2024-01-03 21:12:00,1.6055009375152005,0.0,B2s×1,0.0416,B2s×1,0.0416,B2s×1,1,0.0416,0.00034666666666666667,0.0,0.0416,0.00034666666666666667,2.0,4.0,0,80.27504687576003,0.0
2024-01-03 21:12:30,0.8321683362136731,0.0,B2s×1,0.0416,B2s×1,0.0416,B2s×1,1,0.0416,0.00034666666666666667,0.0,0.0416,0.00034666666666666667,2.0,4.0,0,41.60841681068366,0.0
2024-01-03 21:13:00,0.5451383457601122,0.0,B2s×1,0.0416,B2s×1,0.0416,B2s×1,1,0.0416,0.00034666666666666667,0.0,0.0416,0.00034666666666666667,2.0,4.0,0,27.25691728800561,0.0
2024-01-03 21:13:30,0.0,0.0,Host only,0.0,Host only,0.0,Host only,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
2024-01-03 21:14:00,4.757129728678426,0.0,B2s×3,0.1248,B2s×3,0.1248,B2s×3,3,0.1248,0.00104,0.0,0.1248,0.00104,6.0,12.0,0,79.28549547797377,0.0
2024-01-03 21:14:30,4.777430075159208,0.0,B2s×3,0.1248,B2s×3,0.1248,B2s×3,3,0.1248,0.00104,0.0,0.1248,0.00104,6.0,12.0,0,79.6238345859868,0.0
2024-01-03 21:15:00,5.13268613857551,0.0,B2s×3,0.1248,B2s×3,0.1248,B2s×3,3,0.1248,0.00104,0.0,0.1248,0.00104,6.0,12.0,0,85.5447689762585,0.0
2024-01-03 21:15:30,1.762828622742424,0.0,B2s×1,0.0416,B2s×1,0.0416,B2s×1,1,0.0416,0.00034666666666666667,0.0,0.0416,0.00034666666666666667,2.0,4.0,0,88.1414311371212,0.0
2024-01-03 21:16:00,0.0,0.0,Host only,0.0,Host only,0.0,Host only,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
2024-01-03 21:16:30,0.5451383457601122,0.0,B2s×1,0.0416,B2s×1,0.0416,B2s×1,1,0.0416,0.00034666666666666667,0.0,0.0416,0.00034666666666666667,2.0,4.0,0,27.25691728800561,0.0
2024-01-03 21:17:00,0.40162335053333154,0.0,B2s×1,0.0416,B2s×1,0.0416,B2s×1,1,0.0416,0.00034666666666666667,0.0,0.0416,0.00034666666666666667,2.0,4.0,0,20.081167526666576,0.0
2024-01-03 21:17:30,0.0,0.0,Host only,0.0,Host only,0.0,Host only,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
2024-01-03 21:18:00,2.2449618516641108,0.0,B2s×2,0.0832,B2s×2,0.0832,B2s×2,2,0.0832,0.0006933333333333333,0.0,0.0832,0.0006933333333333333,4.0,8.0,0,56.12404629160277,0.0
2024-01-03 21:18:30,1.727303016401197,0.0,B2s×1,0.0416,B2s×1,0.0416,B2s×1,1,0.0416,0.00034666666666666667,0.0,0.0416,0.00034666666666666667,2.0,4.0,0,86.36515082005985,0.0
2024-01-03 21:19:00,0.6564597395320804,0.0,B2s×1,0.0416,B2s×1,0.0416,B2s×1,1,0.0416,0.00034666666666666667,0.0,0.0416,0.00034666666666666667,2.0,4.0,0,32.82298697660402,0.0
2024-01-03 21:19:30,2.1180846861588556,0.0,B2s×2,0.0832,B2s×2,0.0832,B2s×2,2,0.0832,0.0006933333333333333,0.0,0.0832,0.0006933333333333333,4.0,8.0,0,52.952117153971386,0.0
2024-01-03 21:20:00,0.44946168227559213,0.0,B2s×1,0.0416,B2s×1,0.0416,B2s×1,1,0.0416,0.00034666666666666667,0.0,0.0416,0.00034666666666666667,2.0,4.0,0,22.473084113779606,0.0
2024-01-03 21:20:30,2.463190576332847,0.0,B2s×2,0.0832,B2s×2,0.0832,B2s×2,2,0.0832,0.0006933333333333333,0.0,0.0832,0.0006933333333333333,4.0,8.0,0,61.57976440832118,0.0
2024-01-03 21:21:00,0.0,0.0,Host only,0.0,Host only,0.0,Host only,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
2024-01-03 21:21:30,0.06675502833751057,0.0,B2s×1,0.0416,B2s×1,0.0416,B2s×1,1,0.0416,0.00034666666666666667,0.0,0.0416,0.00034666666666666667,2.0,4.0,0,3.3377514168755287,0.0
2024-01-03 21:22:00,0.40162335053333154,0.0,B2s×1,0.0416,B2s×1,0.0416,B2s×1,1,0.0416,0.00034666666666666667,0.0,0.0416,0.00034666666666666667,2.0,4.0,0,20.081167526666576,0.0
2024-01-03 21:22:30,0.018916696595250637,0.0,B2s×1,0.0416,B2s×1,0.0416,B2s×1,1,0.0416,0.00034666666666666667,0.0,0.0416,0.00034666666666666667,2.0,4.0,0,0.9458348297625319,0.0
2024-01-03 21:23:00,0.291053502875776,0.0,B2s×1,0.0416,B2s×1,0.0416,B2s×1,1,0.0416,0.00034666666666666667,0.0,0.0416,0.00034666666666666667,2.0,4.0,0,14.552675143788802,0.0
2024-01-03 21:23:30,1.417722732566456,0.0,B2s×1,0.0416,B2s×1,0.0416,B2s×1,1,0.0416,0.00034666666666666667,0.0,0.0416,0.00034666666666666667,2.0,4.0,0,70.8861366283228,0.0
2024-01-03 21:24:00,0.0,0.0,Host only,0.0,Host only,0.0,Host only,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
