timestamp,memory_usage_pct,cpu_total_usage,system_load,mem_required_gb,cpu_required_cores,mem_required_gb_from_lp,cpu_overflow_cores,mem_overflow_gb,lp_allocation,lp_vm_count,lp_vm_cost_per_hour,lp_switching_cost,lp_total_cost_per_hour,lp_cpu_allocated_cores,lp_mem_allocated_gb,lp_cpu_vm_only,lp_mem_vm_only,lp_cpu_utilization_pct,lp_mem_utilization_pct,lp_sla_violation_flag,ppo_allocation,ppo_vm_count,ppo_vm_cost_per_hour,ppo_switching_cost,ppo_total_cost_per_hour,ppo_cpu_allocated_cores,ppo_mem_allocated_gb,ppo_cpu_vm_only,ppo_mem_vm_only,ppo_cpu_utilization_pct,ppo_mem_utilization_pct,ppo_sla_violation_flag,vm_count_diff,cost_diff,cpu_util_diff,mem_util_diff,sla_violation_diff
1970-01-26 22:25:30,6.96177669748739,0.0659999999999739,0.07,1.080352783203125,0.07,0.2784710678994956,0.0,0.0,Host only,0,0.0,0.0,0.0,0.7,3.0,0.0,0.0,0.0,0.0,0,Host only,0,0.0,0.0,0.0,0.7,3.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0
1970-01-26 22:26:00,6.964111973278546,0.07949999999999,0.04,1.0807151794433594,0.07949999999999,0.2785644789311418,0.0,0.0,Host only,0,0.0,0.0,0.0,0.7,3.0,0.0,0.0,0.0,0.0,0,Host only,0,0.0,0.0,0.0,0.7,3.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0
1970-01-26 22:26:30,6.964824846941109,0.0705000000000437,0.02,1.0808258056640625,0.0705000000000437,0.2785929938776443,0.0,0.0,Host only,0,0.0,0.0,0.0,0.7,3.0,0.0,0.0,0.0,0.0,0,Host only,0,0.0,0.0,0.0,0.7,3.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0
1970-01-26 22:27:00,6.97035576328858,0.0825000000000213,0.01,1.081684112548828,0.0825000000000213,0.2788142305315432,0.0,0.0,Host only,0,0.0,0.0,0.0,0.7,3.0,0.0,0.0,0.0,0.0,0,Host only,0,0.0,0.0,0.0,0.7,3.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0
1970-01-26 22:27:30,6.972691039079734,0.0704999999999656,0.01,1.0820465087890625,0.0704999999999656,0.2789076415631893,0.0,0.0,Host only,0,0.0,0.0,0.0,0.7,3.0,0.0,0.0,0.0,0.0,0,Host only,0,0.0,0.0,0.0,0.7,3.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0
1970-01-26 22:28:00,6.971634019511106,0.1440000000000962,0.0,1.0818824768066406,0.1440000000000962,0.2788653607804442,0.0,0.0,Host only,0,0.0,0.0,0.0,0.7,3.0,0.0,0.0,0.0,0.0,0,Host only,0,0.0,0.0,0.0,0.7,3.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0
1970-01-26 22:28:30,6.965808120958436,0.0575000000000669,0.19,1.0809783935546875,0.19,0.2786323248383374,0.0,0.0,Host only,0,0.0,0.0,0.0,0.7,3.0,0.0,0.0,0.0,0.0,0,Host only,0,0.0,0.0,0.0,0.7,3.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0
1970-01-26 22:29:00,6.967823832693959,0.074999999999926,0.11,1.0812911987304688,0.11,0.2787129533077583,0.0,0.0,Host only,0,0.0,0.0,0.0,0.7,3.0,0.0,0.0,0.0,0.0,0,Host only,0,0.0,0.0,0.0,0.7,3.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0
1970-01-26 22:29:30,6.969495398523417,0.0790000000000602,0.07,1.0815505981445312,0.0790000000000602,0.2787798159409367,0.0,0.0,Host only,0,0.0,0.0,0.0,0.7,3.0,0.0,0.0,0.0,0.0,0,Host only,0,0.0,0.0,0.0,0.7,3.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0
1970-01-26 22:30:00,6.969765798878183,0.0605000000000188,0.11,1.0815925598144531,0.11,0.2787906319551273,0.0,0.0,Host only,0,0.0,0.0,0.0,0.7,3.0,0.0,0.0,0.0,0.0,0,Host only,0,0.0,0.0,0.0,0.7,3.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0
1970-01-26 22:30:30,6.9699624536816485,0.0725000000000136,0.12,1.081623077392578,0.12,0.2787984981472659,0.0,0.0,Host only,0,0.0,0.0,0.0,0.7,3.0,0.0,0.0,0.0,0.0,0,Host only,0,0.0,0.0,0.0,0.7,3.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0
1970-01-26 22:31:00,6.971314455455474,0.0649999999999806,0.07,1.0818328857421855,0.07,0.2788525782182189,0.0,0.0,Host only,0,0.0,0.0,0.0,0.7,3.0,0.0,0.0,0.0,0.0,0,Host only,0,0.0,0.0,0.0,0.7,3.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0
1970-01-26 22:31:30,6.976255407392549,0.0620000000001536,0.04,1.082599639892578,0.0620000000001536,0.279050216295702,0.0,0.0,Host only,0,0.0,0.0,0.0,0.7,3.0,0.0,0.0,0.0,0.0,0,Host only,0,0.0,0.0,0.0,0.7,3.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0
1970-01-26 22:32:00,6.976943699204679,0.0615000000001542,0.11,1.0827064514160156,0.11,0.2790777479681872,0.0,0.0,Host only,0,0.0,0.0,0.0,0.7,3.0,0.0,0.0,0.0,0.0,0,Host only,0,0.0,0.0,0.0,0.7,3.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0
1970-01-26 22:32:30,6.97603417073865,0.0860000000000353,0.06,1.0825653076171875,0.0860000000000353,0.279041366829546,0.0,0.0,Host only,0,0.0,0.0,0.0,0.7,3.0,0.0,0.0,0.0,0.0,0,Host only,0,0.0,0.0,0.0,0.7,3.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0
1970-01-26 22:33:00,6.957007818503349,0.1945000000000234,0.12,1.0796127319335938,0.1945000000000234,0.2782803127401339,0.0,0.0,Host only,0,0.0,0.0,0.0,0.7,3.0,0.0,0.0,0.0,0.0,0,Host only,0,0.0,0.0,0.0,0.7,3.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0
1970-01-26 22:33:30,6.967160122732263,0.2384999999999876,0.23,1.0811882019042969,0.2384999999999876,0.2786864049092905,0.0,0.0,Host only,0,0.0,0.0,0.0,0.7,3.0,0.0,0.0,0.0,0.0,0,Host only,0,0.0,0.0,0.0,0.7,3.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0
1970-01-26 22:34:00,6.949313699317755,0.1125000000000283,0.21,1.0784187316894511,0.21,0.2779725479727102,0.0,0.0,Host only,0,0.0,0.0,0.0,0.7,3.0,0.0,0.0,0.0,0.0,0,Host only,0,0.0,0.0,0.0,0.7,3.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0
1970-01-26 22:34:30,6.95218977581844,0.0740000000000178,0.27,1.0788650512695312,0.27,0.2780875910327376,0.0,0.0,Host only,0,0.0,0.0,0.0,0.7,3.0,0.0,0.0,0.0,0.0,0,Host only,0,0.0,0.0,0.0,0.7,3.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0
1970-01-26 22:35:00,6.9561720355886205,0.072000000000031,0.16,1.0794830322265645,0.16,0.2782468814235448,0.0,0.0,Host only,0,0.0,0.0,0.0,0.7,3.0,0.0,0.0,0.0,0.0,0,Host only,0,0.0,0.0,0.0,0.7,3.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0
1970-01-26 22:35:30,6.952681412827104,0.0739999999999667,0.1,1.0789413452148438,0.1,0.2781072565130841,0.0,0.0,Host only,0,0.0,0.0,0.0,0.7,3.0,0.0,0.0,0.0,0.0,0,Host only,0,0.0,0.0,0.0,0.7,3.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0
1970-01-26 22:36:00,6.927239197628736,0.3595000000001106,0.21,1.074993133544922,0.3595000000001106,0.2770895679051494,0.0,0.0,Host only,0,0.0,0.0,0.0,0.7,3.0,0.0,0.0,0.0,0.0,0,Host only,0,0.0,0.0,0.0,0.7,3.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0
1970-01-26 22:36:30,6.918979695883179,0.1319999999999765,0.18,1.073711395263672,0.18,0.2767591878353271,0.0,0.0,Host only,0,0.0,0.0,0.0,0.7,3.0,0.0,0.0,0.0,0.0,0,Host only,0,0.0,0.0,0.0,0.7,3.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0
1970-01-26 22:37:00,6.9537630142461655,0.0774999999998669,0.11,1.0791091918945312,0.11,0.2781505205698466,0.0,0.0,Host only,0,0.0,0.0,0.0,0.7,3.0,0.0,0.0,0.0,0.0,0,Host only,0,0.0,0.0,0.0,0.7,3.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0
1970-01-26 22:37:30,6.9494120267194885,0.0835000000000149,0.19,1.0784339904785156,0.19,0.2779764810687795,0.0,0.0,Host only,0,0.0,0.0,0.0,0.7,3.0,0.0,0.0,0.0,0.0,0,Host only,0,0.0,0.0,0.0,0.7,3.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0
1970-01-26 22:38:00,6.940832960918299,0.0849999999999908,0.11,1.0771026611328125,0.11,0.2776333184367319,0.0,0.0,Host only,0,0.0,0.0,0.0,0.7,3.0,0.0,0.0,0.0,0.0,0,Host only,0,0.0,0.0,0.0,0.7,3.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0
1970-01-26 22:38:30,6.861409002168611,0.1520000000001174,0.15,1.064777374267578,0.1520000000001174,0.2744563600867444,0.0,0.0,Host only,0,0.0,0.0,0.0,0.7,3.0,0.0,0.0,0.0,0.0,0,Host only,0,0.0,0.0,0.0,0.7,3.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0
1970-01-26 22:39:00,6.964874010641974,0.3439999999999996,0.2,1.0808334350585938,0.3439999999999996,0.278594960425679,0.0,0.0,Host only,0,0.0,0.0,0.0,0.7,3.0,0.0,0.0,0.0,0.0,0,Host only,0,0.0,0.0,0.0,0.7,3.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0
1970-01-26 22:39:30,6.937760229614148,0.1164999999999336,0.12,1.0766258239746076,0.12,0.2775104091845659,0.0,0.0,Host only,0,0.0,0.0,0.0,0.7,3.0,0.0,0.0,0.0,0.0,0,Host only,0,0.0,0.0,0.0,0.7,3.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0
1970-01-26 22:40:00,6.946118058761439,0.0740000000000008,0.07,1.077922821044922,0.0740000000000008,0.2778447223504575,0.0,0.0,Host only,0,0.0,0.0,0.0,0.7,3.0,0.0,0.0,0.0,0.0,0,Host only,0,0.0,0.0,0.0,0.7,3.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0
1970-01-26 22:40:30,6.945454348799742,0.086000000000041,0.16,1.07781982421875,0.16,0.2778181739519896,0.0,0.0,Host only,0,0.0,0.0,0.0,0.7,3.0,0.0,0.0,0.0,0.0,0,Host only,0,0.0,0.0,0.0,0.7,3.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0
1970-01-26 22:41:00,6.944962711791078,0.0630000000000108,0.16,1.0777435302734375,0.16,0.2777985084716431,0.0,0.0,Host only,0,0.0,0.0,0.0,0.7,3.0,0.0,0.0,0.0,0.0,0,Host only,0,0.0,0.0,0.0,0.7,3.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0
1970-01-26 22:41:30,6.878222987864923,0.4910000000000664,0.33,1.0673866271972656,0.4910000000000664,0.2751289195145969,0.0,0.0,Host only,0,0.0,0.0,0.0,0.7,3.0,0.0,0.0,0.0,0.0,0,Host only,0,0.0,0.0,0.0,0.7,3.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0
1970-01-26 22:42:00,7.000714348573589,0.3300000000000465,0.36,1.086395263671875,0.36,0.2800285739429435,0.0,0.0,Host only,0,0.0,0.0,0.0,0.7,3.0,0.0,0.0,0.0,0.0,0,Host only,0,0.0,0.0,0.0,0.7,3.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0
1970-01-26 22:42:30,6.968192560450458,0.1370000000001154,2.23,1.0813484191894531,2.23,0.2787277024180183,1.53,0.0,B2s:1,1,0.0416,0.01,0.0516,2.7,7.0,2.0,4.0,76.5,0.0,0,D2s_v3:5,5,0.48,0.1,0.58,10.7,43.0,10.0,40.0,15.3,0.0,0,4,0.5284,-61.2,0.0,0
1970-01-26 22:43:00,6.992921901986263,0.1004999999999426,1.59,1.085186004638672,1.59,0.2797168760794505,0.8900000000000001,0.0,B2s:1,1,0.0416,0.0,0.0416,2.7,7.0,2.0,4.0,44.50000000000001,0.0,0,D2s_v3:7,7,0.672,0.04,0.7120000000000001,14.7,59.0,14.0,56.0,6.3571428571428585,0.0,0,6,0.6704000000000001,-38.142857142857146,0.0,0
1970-01-26 22:43:30,6.998182417978968,0.1045000000000328,1.26,1.0860023498535156,1.26,0.2799272967191587,0.56,0.0,B2s:1,1,0.0416,0.0,0.0416,2.7,7.0,2.0,4.0,28.000000000000004,0.0,0,"B2s:2, D2s_v3:5",7,0.5631999999999999,0.06,0.6232,14.7,51.0,14.0,48.0,4.0,0.0,0,6,0.5816,-24.000000000000004,0.0,0
1970-01-26 22:44:00,7.003934570980339,0.0894999999998957,0.76,1.086894989013672,0.76,0.2801573828392135,0.06,0.0,B2s:1,1,0.0416,0.0,0.0416,2.7,7.0,2.0,4.0,3.0000000000000027,0.0,0,D2s_v3:5,5,0.48,0.02,0.5,10.7,43.0,10.0,40.0,0.6000000000000005,0.0,0,4,0.45840000000000003,-2.400000000000002,0.0,0
1970-01-26 22:44:30,7.085964205875947,0.1065000000000052,0.46,1.0996246337890625,0.46,0.2834385682350379,0.0,0.0,Host only,0,0.0,0.0,0.0,0.7,3.0,0.0,0.0,0.0,0.0,0,Host only,0,0.0,0.0,0.0,0.7,3.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0
1970-01-26 22:45:00,6.936949028549853,0.2095000000000481,0.28,1.0764999389648438,0.28,0.2774779611419941,0.0,0.0,Host only,0,0.0,0.0,0.0,0.7,3.0,0.0,0.0,0.0,0.0,0,Host only,0,0.0,0.0,0.0,0.7,3.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0
1970-01-26 22:45:30,6.989431279224748,0.318000000000063,0.23,1.0846443176269531,0.318000000000063,0.2795772511689899,0.0,0.0,Host only,0,0.0,0.0,0.0,0.7,3.0,0.0,0.0,0.0,0.0,0,Host only,0,0.0,0.0,0.0,0.7,3.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0
1970-01-26 22:46:00,7.435100227578771,0.1234999999999785,0.21,1.1538047790527344,0.21,0.2974040091031508,0.0,0.0,Host only,0,0.0,0.0,0.0,0.7,3.0,0.0,0.0,0.0,0.0,0,Host only,0,0.0,0.0,0.0,0.7,3.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0
1970-01-26 22:46:30,7.444146348538191,0.082999999999987,0.19,1.1552085876464844,0.19,0.2977658539415276,0.0,0.0,Host only,0,0.0,0.0,0.0,0.7,3.0,0.0,0.0,0.0,0.0,0,Host only,0,0.0,0.0,0.0,0.7,3.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0
1970-01-26 22:47:00,7.446604533581512,0.0949999999999988,0.17,1.1555900573730469,0.17,0.2978641813432605,0.0,0.0,Host only,0,0.0,0.0,0.0,0.7,3.0,0.0,0.0,0.0,0.0,0,Host only,0,0.0,0.0,0.0,0.7,3.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0
1970-01-26 22:47:30,7.448841481970933,0.101999999999981,0.16,1.1559371948242188,0.16,0.2979536592788373,0.0,0.0,Host only,0,0.0,0.0,0.0,0.7,3.0,0.0,0.0,0.0,0.0,0,Host only,0,0.0,0.0,0.0,0.7,3.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0
1970-01-26 22:48:00,7.746060635558827,0.3594999999999287,0.31,1.2020606994628906,0.3594999999999287,0.3098424254223531,0.0,0.0,Host only,0,0.0,0.0,0.0,0.7,3.0,0.0,0.0,0.0,0.0,0,Host only,0,0.0,0.0,0.0,0.7,3.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0
1970-01-26 22:48:30,7.61159791368919,0.3034999999999312,0.49,1.181194305419922,0.49,0.3044639165475676,0.0,0.0,Host only,0,0.0,0.0,0.0,0.7,3.0,0.0,0.0,0.0,0.0,0,Host only,0,0.0,0.0,0.0,0.7,3.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0
1970-01-26 22:49:00,7.505379737967307,0.1969999999999186,0.46,1.1647109985351562,0.46,0.3002151895186923,0.0,0.0,Host only,0,0.0,0.0,0.0,0.7,3.0,0.0,0.0,0.0,0.0,0,Host only,0,0.0,0.0,0.0,0.7,3.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0
1970-01-26 22:49:30,7.443089328969562,0.4025000000000558,0.42,1.1550445556640625,0.42,0.2977235731587825,0.0,0.0,Host only,0,0.0,0.0,0.0,0.7,3.0,0.0,0.0,0.0,0.0,0,Host only,0,0.0,0.0,0.0,0.7,3.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0
1970-01-26 22:50:00,6.969421652972117,0.1430000000000232,0.33,1.0815391540527344,0.33,0.2787768661188847,0.0,0.0,Host only,0,0.0,0.0,0.0,0.7,3.0,0.0,0.0,0.0,0.0,0,Host only,0,0.0,0.0,0.0,0.7,3.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0
1970-01-26 22:50:30,7.010252106541673,0.111000000000024,0.25,1.0878753662109375,0.25,0.2804100842616669,0.0,0.0,Host only,0,0.0,0.0,0.0,0.7,3.0,0.0,0.0,0.0,0.0,0,Host only,0,0.0,0.0,0.0,0.7,3.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0
1970-01-26 22:51:00,7.049312666880036,0.0735000000000012,0.15,1.0939369201660156,0.15,0.2819725066752014,0.0,0.0,Host only,0,0.0,0.0,0.0,0.7,3.0,0.0,0.0,0.0,0.0,0,Host only,0,0.0,0.0,0.0,0.7,3.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0
1970-01-26 22:51:30,7.031982462324626,0.0929999999999835,0.09,1.09124755859375,0.0929999999999835,0.281279298492985,0.0,0.0,Host only,0,0.0,0.0,0.0,0.7,3.0,0.0,0.0,0.0,0.0,0,Host only,0,0.0,0.0,0.0,0.7,3.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0
1970-01-26 22:52:00,7.007130211536655,0.3440000000000794,0.3,1.0873908996582011,0.3440000000000794,0.2802852084614662,0.0,0.0,Host only,0,0.0,0.0,0.0,0.7,3.0,0.0,0.0,0.0,0.0,0,Host only,0,0.0,0.0,0.0,0.7,3.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0
1970-01-26 22:52:30,6.940390487610501,0.143000000000029,0.18,1.0770339965820312,0.18,0.27761561950442,0.0,0.0,Host only,0,0.0,0.0,0.0,0.7,3.0,0.0,0.0,0.0,0.0,0,Host only,0,0.0,0.0,0.0,0.7,3.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0
1970-01-26 22:53:00,7.029204713225674,0.1140000000000212,0.11,1.0908164978027344,0.1140000000000212,0.281168188529027,0.0,0.0,Host only,0,0.0,0.0,0.0,0.7,3.0,0.0,0.0,0.0,0.0,0,Host only,0,0.0,0.0,0.0,0.7,3.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0
1970-01-26 22:53:30,7.029057222123075,0.0840000000000869,0.13,1.0907936096191406,0.13,0.281162288884923,0.0,0.0,Host only,0,0.0,0.0,0.0,0.7,3.0,0.0,0.0,0.0,0.0,0,Host only,0,0.0,0.0,0.0,0.7,3.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0
1970-01-26 22:54:00,8.309206247133142,0.6184999999999036,0.34,1.2894515991210938,0.6184999999999036,0.3323682498853257,0.0,0.0,Host only,0,0.0,0.0,0.0,0.7,3.0,0.0,0.0,0.0,0.0,0,Host only,0,0.0,0.0,0.0,0.7,3.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0
1970-01-26 22:54:30,9.27369973073041,0.4089999999999974,0.55,1.4391250610351562,0.55,0.3709479892292164,0.0,0.0,Host only,0,0.0,0.0,0.0,0.7,3.0,0.0,0.0,0.0,0.0,0,Host only,0,0.0,0.0,0.0,0.7,3.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0
1970-01-26 22:55:00,10.369706114145332,0.409500000000038,0.45,1.6092071533203145,0.45,0.4147882445658133,0.0,0.0,Host only,0,0.0,0.0,0.0,0.7,3.0,0.0,0.0,0.0,0.0,0,Host only,0,0.0,0.0,0.0,0.7,3.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0
1970-01-26 22:55:30,8.626951245832762,0.5835000000000149,0.65,1.3387603759765625,0.65,0.3450780498333105,0.0,0.0,Host only,0,0.0,0.0,0.0,0.7,3.0,0.0,0.0,0.0,0.0,0,Host only,0,0.0,0.0,0.0,0.7,3.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0
1970-01-26 22:56:00,6.995552159982616,0.3445000000000276,0.46,1.0855941772460938,0.46,0.2798220863993046,0.0,0.0,Host only,0,0.0,0.0,0.0,0.7,3.0,0.0,0.0,0.0,0.0,0,Host only,0,0.0,0.0,0.0,0.7,3.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0
1970-01-26 22:56:30,6.966963467928797,0.1309999999999319,0.28,1.081157684326172,0.28,0.2786785387171518,0.0,0.0,Host only,0,0.0,0.0,0.0,0.7,3.0,0.0,0.0,0.0,0.0,0,Host only,0,0.0,0.0,0.0,0.7,3.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0
1970-01-26 22:57:00,7.018241207932465,0.0845000000000111,0.17,1.0891151428222656,0.17,0.2807296483172986,0.0,0.0,Host only,0,0.0,0.0,0.0,0.7,3.0,0.0,0.0,0.0,0.0,0,Host only,0,0.0,0.0,0.0,0.7,3.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0
1970-01-26 22:57:30,7.036579268355636,0.0814999999999428,0.17,1.091960906982422,0.17,0.2814631707342254,0.0,0.0,Host only,0,0.0,0.0,0.0,0.7,3.0,0.0,0.0,0.0,0.0,0,Host only,0,0.0,0.0,0.0,0.7,3.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0
1970-01-26 22:58:00,7.037046323513868,0.0719999999999799,0.1,1.0920333862304703,0.1,0.2814818529405547,0.0,0.0,Host only,0,0.0,0.0,0.0,0.7,3.0,0.0,0.0,0.0,0.0,0,Host only,0,0.0,0.0,0.0,0.7,3.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0
1970-01-26 22:58:30,7.040659855527549,0.0874999999999997,0.06,1.0925941467285156,0.0874999999999997,0.2816263942211019,0.0,0.0,Host only,0,0.0,0.0,0.0,0.7,3.0,0.0,0.0,0.0,0.0,0,Host only,0,0.0,0.0,0.0,0.7,3.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0
1970-01-26 22:59:00,7.037685451625131,0.1065000000000792,0.04,1.092132568359375,0.1065000000000792,0.2815074180650052,0.0,0.0,Host only,0,0.0,0.0,0.0,0.7,3.0,0.0,0.0,0.0,0.0,0,Host only,0,0.0,0.0,0.0,0.7,3.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0
1970-01-26 22:59:30,6.99727288951294,0.3540000000000489,0.09,1.0858612060546875,0.3540000000000489,0.2798909155805176,0.0,0.0,Host only,0,0.0,0.0,0.0,0.7,3.0,0.0,0.0,0.0,0.0,0,Host only,0,0.0,0.0,0.0,0.7,3.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0
1970-01-26 23:00:00,6.98186006929132,0.1125000000000168,0.11,1.0834693908691406,0.1125000000000168,0.2792744027716528,0.0,0.0,Host only,0,0.0,0.0,0.0,0.7,3.0,0.0,0.0,0.0,0.0,0,Host only,0,0.0,0.0,0.0,0.7,3.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0
1970-01-26 23:00:30,6.994937613721786,0.0789999999999166,0.23,1.0854988098144531,0.23,0.2797975045488714,0.0,0.0,Host only,0,0.0,0.0,0.0,0.7,3.0,0.0,0.0,0.0,0.0,0,Host only,0,0.0,0.0,0.0,0.7,3.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0
1970-01-26 23:01:00,6.994298485610523,0.1720000000000026,0.14,1.0853996276855489,0.1720000000000026,0.2797719394244209,0.0,0.0,Host only,0,0.0,0.0,0.0,0.7,3.0,0.0,0.0,0.0,0.0,0,Host only,0,0.0,0.0,0.0,0.7,3.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0
1970-01-26 23:01:30,7.0187328449411295,0.1764999999999999,0.2,1.089191436767578,0.2,0.2807493137976452,0.0,0.0,Host only,0,0.0,0.0,0.0,0.7,3.0,0.0,0.0,0.0,0.0,0,Host only,0,0.0,0.0,0.0,0.7,3.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0
1970-01-26 23:02:00,7.012095745324164,0.108999999999986,0.2,1.0881614685058594,0.2,0.2804838298129665,0.0,0.0,Host only,0,0.0,0.0,0.0,0.7,3.0,0.0,0.0,0.0,0.0,0,Host only,0,0.0,0.0,0.0,0.7,3.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0
1970-01-26 23:02:30,7.020723974826219,0.066500000000134,0.26,1.0895004272460938,0.26,0.2808289589930487,0.0,0.0,Host only,0,0.0,0.0,0.0,0.7,3.0,0.0,0.0,0.0,0.0,0,Host only,0,0.0,0.0,0.0,0.7,3.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0
1970-01-26 23:03:00,7.01858535383853,0.0570000000000674,0.16,1.0891685485839844,0.16,0.2807434141535412,0.0,0.0,Host only,0,0.0,0.0,0.0,0.7,3.0,0.0,0.0,0.0,0.0,0,Host only,0,0.0,0.0,0.0,0.7,3.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0
1970-01-26 23:03:30,7.019249063800226,0.0825000000000798,0.09,1.0892715454101562,0.09,0.280769962552009,0.0,0.0,Host only,0,0.0,0.0,0.0,0.7,3.0,0.0,0.0,0.0,0.0,0,Host only,0,0.0,0.0,0.0,0.7,3.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0
1970-01-26 23:04:00,7.012587382332828,0.064000000000007,0.13,1.088237762451172,0.13,0.2805034952933131,0.0,0.0,Host only,0,0.0,0.0,0.0,0.7,3.0,0.0,0.0,0.0,0.0,0,Host only,0,0.0,0.0,0.0,0.7,3.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0
1970-01-26 23:04:30,7.027606892947516,0.2139999999999417,0.16,1.0905685424804688,0.2139999999999417,0.2811042757179006,0.0,0.0,Host only,0,0.0,0.0,0.0,0.7,3.0,0.0,0.0,0.0,0.0,0,Host only,0,0.0,0.0,0.0,0.7,3.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0
